,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59,min_60,min_61,min_62,min_63,min_64,min_65,min_66,min_67,min_68,min_69,min_70,min_71,min_72,min_73,min_74,min_75,min_76,min_77,min_78,min_79,min_80,min_81,min_82,min_83,min_84,min_85,min_86,min_87,min_88,min_89,min_90,min_91,min_92,min_93,min_94,min_95
5683,0,0,-36,-23,70,442,180,-157,-91,-264,1501,1072,1509,-49,-44,-188,-454,-2887.0,-2348.0,-2738.0,-4699.0,-5604.0,-6917.0,-7413.0,-9578.0,-9921.0,-11498.0,-10102.0,-10846.0,-12409.0,-13486.0,-13615.0,-13251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684,0,0,13,179,91,538,487,337,346,762,611,1132,1258,1410,1134,1373,1435,1304.0,1580.0,2250.0,1615.0,1542.0,1509.0,2169.0,3131.0,3243.0,4754.0,4491.0,5227.0,6275.0,6551.0,6789.0,7437.0,7368.0,8567.0,9410.0,11363.0,15058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5685,0,0,29,15,-156,-44,984,850,1004,1234,829,680,890,1733,2147,1473,1240,1197.0,759.0,2064.0,2016.0,1464.0,1415.0,1566.0,2404.0,2392.0,-176.0,-1331.0,-884.0,-1514.0,-1786.0,-1606.0,-955.0,-1115.0,-208.0,687.0,1950.0,1489.0,1781.0,2023.0,2747.0,2491.0,371.0,-797.0,-1275.0,-1601.0,-1556.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,0,0,-36,-239,14,-840,-668,-1551,-1230,-1641,-1543,-251,194,1477,1493,3516,3779,4825.0,4739.0,5048.0,4094.0,7457.0,5501.0,5466.0,5946.0,5691.0,5597.0,5897.0,4458.0,4618.0,4643.0,6023.0,6072.0,8843.0,9677.0,9512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,0,0,-72,-116,-312,-487,-422,-303,-332,-322,501,394,613,799,745,592,939,813.0,760.0,2051.0,3287.0,3602.0,4143.0,5130.0,6039.0,6591.0,3934.0,2325.0,164.0,197.0,-878.0,-891.0,-266.0,946.0,1088.0,-323.0,-618.0,-2425.0,-3101.0,-2826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688,0,0,196,637,517,980,345,1804,1477,1805,2427,2200,1599,3574,3381,4762,4979,5156.0,5102.0,5395.0,6896.0,8813.0,8759.0,8953.0,10046.0,9975.0,10182.0,11189.0,12269.0,15733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689,0,0,20,-157,-140,-143,1039,737,1301,1178,1181,1477,2545,2764,2843,3153,3529,3643.0,4180.0,5559.0,7459.0,7985.0,8225.0,8588.0,8611.0,8753.0,10026.0,10812.0,14741.0,14915.0,17015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,0,0,47,487,1046,1061,1428,1528,1355,1594,2454,2646,3846,4557,4388,3351,2936,4943.0,4361.0,3817.0,4286.0,3339.0,3377.0,3241.0,3378.0,3069.0,3535.0,3530.0,4824.0,5109.0,6250.0,6335.0,6031.0,7750.0,7469.0,7657.0,7030.0,6694.0,6678.0,5662.0,5630.0,4681.0,6126.0,6414.0,6463.0,5203.0,2429.0,1549.0,1240.0,1343.0,1194.0,1563.0,1538.0,1469.0,3012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691,0,10,89,5,66,-386,-694,-882,-976,-1103,-837,-832,-683,-1131,-1682,-1890,-1673,-3157.0,-3146.0,-3488.0,-2978.0,-4556.0,-4454.0,-5894.0,-5914.0,-5768.0,-8266.0,-9183.0,-10504.0,-12199.0,-12285.0,-12438.0,-12807.0,-13732.0,-14862.0,-15639.0,-19941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,0,0,-35,-176,5,21,398,-138,57,-57,-390,-191,580,-424,140,-17,427,590.0,305.0,767.0,697.0,1418.0,2640.0,3478.0,6220.0,7264.0,10127.0,9899.0,13730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,0,0,-95,28,-171,-290,140,322,-122,165,271,213,301,188,459,246,832,2164.0,2288.0,1980.0,2661.0,2282.0,2947.0,3060.0,3213.0,3189.0,2495.0,1863.0,1830.0,1189.0,1195.0,1195.0,1210.0,1166.0,1082.0,320.0,105.0,115.0,639.0,1685.0,5748.0,6851.0,6845.0,6813.0,6758.0,5777.0,5179.0,6681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694,0,0,-29,-80,25,7,-65,-83,-254,-200,-1542,-1220,-1389,-1626,-1407,-1288,559,104.0,430.0,582.0,-641.0,1000.0,824.0,1134.0,1378.0,1586.0,2406.0,2434.0,2484.0,2179.0,2705.0,3169.0,2876.0,3419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,0,0,50,-100,-14,-132,-390,374,52,723,593,872,2084,2001,2264,3564,2390,2502.0,1761.0,4441.0,4294.0,3648.0,4036.0,6351.0,6342.0,8620.0,9839.0,10986.0,10916.0,11133.0,11272.0,13247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,0,0,-58,86,-43,-222,-148,84,-272,-651,-456,-703,-1846,-2800,-3556,-4564,-7552,-7337.0,-7189.0,-7276.0,-9712.0,-9640.0,-10732.0,-12100.0,-13597.0,-16251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697,0,0,-6,33,523,592,508,1158,1374,1567,1424,1423,1171,1590,1687,1816,858,1622.0,2356.0,2004.0,2318.0,3404.0,3464.0,4267.0,4495.0,4684.0,4644.0,5102.0,6023.0,7559.0,10680.0,11860.0,13033.0,15344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,0,0,58,-63,-41,-118,-124,-281,443,260,476,228,-993,-325,-245,-319,184,18.0,-1190.0,-1013.0,-485.0,-532.0,412.0,2674.0,2471.0,2576.0,3400.0,4293.0,4576.0,5620.0,5387.0,5760.0,5896.0,6840.0,7087.0,10137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,0,0,-27,37,668,413,513,1222,1522,1749,982,1669,1560,1736,2705,2502,3034,5091.0,5039.0,5607.0,5688.0,6106.0,6771.0,6764.0,8031.0,10119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,0,0,-31,131,309,-567,-289,188,125,314,651,2018,2856,3432,3411,4660,4473,4924.0,6795.0,6623.0,8335.0,8436.0,8995.0,9426.0,12332.0,13018.0,17069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701,0,0,8,66,-43,735,730,714,1599,1873,557,578,701,196,-388,-1238,-543,-1237.0,-159.0,-647.0,-42.0,-565.0,-2331.0,-2982.0,-3031.0,-2568.0,-2838.0,-2303.0,-3306.0,-5247.0,-5202.0,-4944.0,-8396.0,-11549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702,0,0,-16,-87,209,402,555,971,692,1304,1080,1377,1741,1786,2066,1914,1877,2030.0,1375.0,-24.0,148.0,-690.0,-670.0,308.0,-393.0,-496.0,97.0,330.0,1239.0,2636.0,2627.0,2955.0,866.0,-1184.0,-1419.0,-1023.0,-1955.0,-3048.0,-3834.0,-3531.0,-1905.0,-627.0,-721.0,-1517.0,-2477.0,406.0,222.0,422.0,2322.0,4458.0,5047.0,3584.0,3646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703,0,0,30,-21,523,407,185,254,1069,940,908,-190,74,141,690,930,-296,18.0,-26.0,122.0,18.0,-6.0,260.0,474.0,780.0,937.0,668.0,1195.0,566.0,1671.0,1722.0,791.0,212.0,-432.0,-211.0,-2446.0,-2326.0,-3140.0,-2742.0,-4718.0,-7439.0,-6757.0,-6453.0,-8986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,0,0,-5,-184,-317,-465,-927,-1443,-1787,-1554,-2973,-3581,-4298,-4299,-5126,-5206,-5959,-6683.0,-6627.0,-8259.0,-8130.0,-8564.0,-9085.0,-9362.0,-10291.0,-10277.0,-14230.0,-15448.0,-16249.0,-17245.0,-17342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,0,0,-12,506,583,392,542,605,709,944,322,647,1691,2176,1877,1319,1830,1398.0,1847.0,1475.0,1283.0,1848.0,3221.0,3013.0,3740.0,3577.0,3744.0,4305.0,5940.0,5135.0,5204.0,7013.0,7708.0,8403.0,10270.0,11087.0,11694.0,12669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,0,0,38,390,468,-144,-369,-146,-296,-322,-300,88,-441,-153,1177,594,630,2536.0,2452.0,3158.0,2999.0,4055.0,4007.0,4003.0,3986.0,4168.0,4388.0,5230.0,6418.0,5915.0,7100.0,6695.0,7072.0,7480.0,11854.0,12743.0,16737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,0,0,5,93,49,249,167,91,-325,35,-498,-542,-1089,-1390,-2563,-4790,-5716,-7323.0,-7445.0,-10696.0,-10705.0,-12068.0,-12342.0,-13756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,0,0,-56,1,-105,-203,79,-114,-916,-455,-848,-951,-1156,-2393,-2077,-1563,-1918,-3336.0,-1501.0,-1476.0,-2437.0,-2893.0,-2383.0,-2051.0,-1833.0,-1903.0,-476.0,0.0,681.0,491.0,664.0,2032.0,4336.0,3937.0,5278.0,3867.0,3454.0,3506.0,2699.0,3206.0,5263.0,4476.0,2423.0,1945.0,473.0,-270.0,-410.0,955.0,1704.0,2008.0,1607.0,111.0,875.0,-372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,0,0,58,162,152,275,-823,-680,-624,-862,-974,-795,-450,-635,-676,-1528,-2890,-2960.0,-3091.0,-3727.0,-4304.0,-4129.0,-5143.0,-5573.0,-5633.0,-5561.0,-5556.0,-6020.0,-6634.0,-6119.0,-7375.0,-7134.0,-4989.0,-6676.0,-8451.0,-7454.0,-7779.0,-8515.0,-7820.0,-7817.0,-8316.0,-8098.0,-8871.0,-9490.0,-10192.0,-13357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,0,0,42,-119,-141,-171,-427,-89,147,-226,22,86,39,-104,-141,-159,240,447.0,460.0,1638.0,1278.0,1708.0,2117.0,3601.0,4207.0,4999.0,7771.0,7694.0,7817.0,7700.0,7878.0,7643.0,7479.0,6823.0,6204.0,5746.0,5832.0,5521.0,5716.0,5952.0,7184.0,6797.0,8033.0,8931.0,8056.0,10318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,0,0,-48,-96,-312,-885,-669,-690,-840,-989,-1335,-1288,-2380,-2266,-2544,-2589,-3299,-3293.0,-3424.0,-4127.0,-4530.0,-4287.0,-5276.0,-5546.0,-5707.0,-5894.0,-6587.0,-6998.0,-8519.0,-8484.0,-8828.0,-9913.0,-10488.0,-10874.0,-12629.0,-12849.0,-14542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,0,0,-1,-58,-108,-419,-215,-531,-520,-624,-1223,-1201,-1857,-1618,-1718,-1974,-3742,-3675.0,-3833.0,-3576.0,-3985.0,-3737.0,-3428.0,-3716.0,-335.0,1585.0,1793.0,2139.0,3784.0,3789.0,3356.0,3287.0,5318.0,5987.0,7072.0,6776.0,6216.0,7393.0,8916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,0,0,-8,-427,-197,-208,-328,-1559,-1250,-1625,-1599,-1692,-1230,-1452,-733,-616,-1602,-4781.0,-4260.0,-6155.0,-6018.0,-5057.0,-6215.0,-4539.0,-4151.0,-2314.0,-2046.0,-2624.0,-2566.0,-2337.0,1025.0,1244.0,-497.0,-604.0,-397.0,-1026.0,983.0,391.0,605.0,512.0,-2378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,0,0,-27,345,316,206,-52,-200,631,132,-105,-952,-1746,-1309,15,161,-139,48.0,175.0,590.0,804.0,1051.0,1405.0,1296.0,2372.0,2058.0,2542.0,1936.0,2397.0,2519.0,2518.0,2628.0,2985.0,2827.0,2056.0,1937.0,1984.0,1894.0,1940.0,1795.0,1882.0,2737.0,1527.0,-889.0,-3102.0,-2930.0,-2675.0,-5371.0,-5436.0,-6181.0,-8334.0,-8409.0,-6392.0,-7249.0,-7258.0,-5993.0,-5912.0,-5667.0,-8300.0,-8553.0,-7827.0,-9301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,0,0,75,235,289,486,578,758,1927,2316,2585,2578,3333,3764,5588,6562,8427,8313.0,10360.0,11362.0,14246.0,14560.0,17016.0,17480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716,0,0,55,107,-275,30,179,117,262,-20,544,348,532,1744,1708,1525,2769,2637.0,2933.0,3019.0,3559.0,3733.0,3867.0,4266.0,4104.0,4335.0,4553.0,5006.0,5193.0,7472.0,7618.0,7911.0,7764.0,7602.0,5794.0,6335.0,5029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,0,-8,-7,-38,13,-289,-259,-239,-186,-913,-976,-1203,-1125,-2309,-2441,-1088,-810,-1259.0,-1859.0,-2377.0,-1112.0,-1683.0,-1117.0,-1001.0,-1993.0,-1884.0,-2141.0,-1702.0,-838.0,-575.0,1955.0,3584.0,5818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,0,0,-130,-93,26,-235,-501,321,175,-529,140,136,-1,-408,-498,-1065,-2512,-3004.0,-1880.0,-4362.0,-3853.0,-4415.0,-4527.0,-4495.0,-4144.0,-3862.0,-3837.0,-6099.0,-7861.0,-9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,0,0,-42,174,247,77,-28,507,1618,1038,214,521,396,59,-109,-237,927,1311.0,4093.0,5807.0,6370.0,7703.0,7816.0,9923.0,12576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,0,0,45,-403,-654,-737,-808,-989,-1835,-1959,-2841,-4003,-4238,-5924,-5005,-6021,-6203,-6663.0,-7701.0,-8044.0,-8693.0,-10347.0,-10931.0,-14465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5721,0,0,-80,83,104,-90,938,579,-419,-564,-2590,-2730,-3557,-3440,-3726,-2711,-2919,-3223.0,-3882.0,-3546.0,-2776.0,-2385.0,-2396.0,-2284.0,-2198.0,-2143.0,-2107.0,-1043.0,-831.0,-1056.0,290.0,-291.0,-2750.0,-2388.0,-2375.0,-2010.0,-2856.0,-2330.0,-1682.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5722,0,0,-526,-548,-1582,-1684,-2311,-2307,-2491,-2867,-3939,-4051,-5009,-5477,-6503,-6646,-8125,-8968.0,-9901.0,-11700.0,-12766.0,-14510.0,-15954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,0,0,-81,-29,129,-42,31,112,-186,-163,-224,-313,-483,-1952,-1761,-3677,-3481,-4262.0,-4370.0,-4701.0,-5301.0,-5310.0,-5974.0,-5245.0,-7043.0,-8641.0,-10652.0,-13978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724,0,0,24,-74,-606,-485,-537,-508,-440,-626,-1361,-1925,-2489,-2489,-2383,-2489,-1272,-1404.0,-1696.0,-1547.0,-2202.0,-1865.0,-2323.0,-2051.0,-2627.0,-1261.0,-1728.0,-269.0,-106.0,-1426.0,-1323.0,-1575.0,-1144.0,-609.0,2140.0,2387.0,1959.0,1800.0,3755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,0,0,-121,-172,-803,325,225,-101,-157,418,-115,265,597,-1123,-228,-534,-321,-905.0,-637.0,543.0,-608.0,-604.0,-670.0,-1054.0,-1986.0,-2104.0,-4874.0,-4219.0,-6131.0,-7345.0,-6945.0,-7412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,0,0,-18,63,114,319,-243,-610,-212,-298,-524,-381,-337,-552,-493,-75,463,261.0,862.0,759.0,1088.0,1084.0,714.0,533.0,1531.0,1202.0,1511.0,2591.0,4293.0,6709.0,8178.0,11356.0,11297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,0,0,-52,-507,-566,-842,-1016,-796,-771,-977,-828,-1044,-2497,-3688,-3338,-4759,-3952,-2626.0,-2305.0,-2410.0,-2243.0,-3126.0,-2886.0,-2558.0,-2519.0,-1606.0,-1731.0,-1274.0,-1687.0,-880.0,11.0,1020.0,660.0,7324.0,7495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5728,0,0,-20,-256,-423,-676,-438,-1015,-1302,-1452,-1494,-1448,-3507,-3707,-4487,-5684,-5431,-5375.0,-6244.0,-6039.0,-6274.0,-8358.0,-8637.0,-9896.0,-11566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729,0,-10,-38,146,352,-5,354,152,47,38,121,62,-345,-2164,-1502,-1033,-1015,-1163.0,-1071.0,-1042.0,-1567.0,-2281.0,-2372.0,-2715.0,-1835.0,-2060.0,-2347.0,-2672.0,-3824.0,-7393.0,-8332.0,-10389.0,-11066.0,-11932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,0,0,-156,799,985,1053,1473,1898,2600,2688,2595,2929,5010,5135,5056,5718,6285,7657.0,9571.0,9511.0,9787.0,12230.0,12426.0,14591.0,14014.0,15083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5731,0,0,5,346,1129,1187,1313,1507,1047,-335,18,909,1235,536,605,1026,1095,1431.0,1393.0,1475.0,1715.0,2525.0,2290.0,2421.0,2770.0,2776.0,4573.0,4740.0,5215.0,7360.0,8436.0,8177.0,8582.0,8286.0,8663.0,7733.0,6030.0,7058.0,7623.0,8735.0,9699.0,9731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5732,0,0,153,18,92,-4,159,-31,227,-146,-1394,-1970,-2186,-1829,-2730,-3075,-4432,-5599.0,-6666.0,-8234.0,-7421.0,-7486.0,-7595.0,-8483.0,-8670.0,-9348.0,-9664.0,-10343.0,-10903.0,-11078.0,-11016.0,-11708.0,-12622.0,-10909.0,-10661.0,-11029.0,-11082.0,-9582.0,-9850.0,-9661.0,-8229.0,-8739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,0,-8,115,-67,273,-492,-510,-611,-654,-1217,-1279,-1049,-1629,-2445,-4349,-3335,-2398,-2712.0,-2645.0,-2467.0,-2991.0,-3052.0,-3025.0,-2509.0,-2088.0,-2505.0,-2372.0,-2352.0,-4767.0,-5139.0,-6111.0,-5639.0,-10181.0,-10407.0,-10041.0,-11037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5734,0,8,92,115,1085,894,1272,2248,1880,1583,1254,1106,893,-284,-626,1506,1982,2743.0,1813.0,1583.0,-2.0,-2247.0,-3124.0,-2032.0,-2442.0,-1980.0,-1450.0,-1481.0,-1575.0,-195.0,333.0,373.0,2183.0,1396.0,1138.0,4365.0,3028.0,5622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,0,0,12,34,-199,-156,-248,-254,-506,-626,-918,-1347,-2643,-2520,-3126,-2684,-2220,-3449.0,-3034.0,-3447.0,-3773.0,-4564.0,-4863.0,-6486.0,-7839.0,-8879.0,-9148.0,-11060.0,-10682.0,-11554.0,-11236.0,-11097.0,-14125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,0,0,-4,236,145,197,-181,-8,111,310,196,686,1470,3209,5224,4652,4892,7705.0,7584.0,8625.0,8855.0,9982.0,9980.0,11492.0,11730.0,11925.0,12218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,0,0,114,92,137,-224,-105,-131,-250,-229,-461,-452,-72,-132,222,-87,-891,-965.0,-872.0,-288.0,-169.0,-68.0,137.0,-911.0,-2365.0,-3702.0,-3418.0,-5161.0,-6764.0,-5826.0,-5685.0,-6783.0,-8107.0,-9293.0,-11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,0,0,11,-29,-83,155,532,702,1099,1478,1591,2682,2402,2145,2201,2308,2052,2890.0,2662.0,2475.0,2088.0,2146.0,1652.0,726.0,1551.0,650.0,739.0,273.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5739,0,0,-27,58,14,-52,323,-267,284,604,557,597,694,-286,-84,842,1982,3153.0,3712.0,4909.0,4713.0,5136.0,6892.0,8717.0,10549.0,10199.0,13276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,0,0,148,-60,-132,105,651,363,446,82,-1269,-1201,-1280,-1619,-1841,-2000,-1077,-408.0,-641.0,-1451.0,-2404.0,-5596.0,-5989.0,-6161.0,-6140.0,-6460.0,-8407.0,-9038.0,-9502.0,-12076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,0,0,-45,-57,257,181,49,-935,-83,75,411,-1037,-653,-3,-563,-1685,-1558,-1618.0,-1270.0,-2915.0,-2811.0,-3241.0,-3531.0,-3436.0,-4029.0,-4426.0,-4398.0,-4768.0,-5499.0,-5627.0,-5766.0,-5496.0,-5896.0,-6126.0,-5394.0,-7713.0,-8035.0,-10458.0,-10574.0,-12389.0,-11596.0,-11004.0,-12191.0,-14887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,0,0,-54,184,1042,1468,1552,2799,4288,4478,4996,6298,7604,7569,9304,10045,10636,11930.0,12041.0,11733.0,14051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,0,-499,-412,-452,-188,-466,-683,-561,-705,-1323,-3361,-2773,-3305,-2285,-2282,-1602,-1845,-1684.0,-1192.0,-1324.0,-1618.0,-1320.0,-1191.0,-1266.0,-974.0,-1069.0,-433.0,-147.0,2369.0,2326.0,3302.0,2259.0,3833.0,3842.0,3844.0,3724.0,3679.0,3980.0,3871.0,3796.0,4145.0,3803.0,4891.0,3142.0,2260.0,2248.0,3243.0,-674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,0,0,101,186,1158,1982,1786,1912,2086,2601,2505,4299,4157,4219,4358,6783,6430,6818.0,7367.0,7202.0,7481.0,8311.0,8571.0,8793.0,9662.0,9390.0,9336.0,7796.0,7392.0,8973.0,10434.0,11995.0,13618.0,13603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,0,-19,-9,9,-155,-904,-915,-951,-1528,-1754,-1967,-2372,-3710,-3591,-4078,-4516,-4233,-2654.0,-2599.0,-2517.0,-1200.0,-1345.0,-694.0,-1552.0,-1878.0,-2859.0,-2779.0,-3521.0,-4093.0,-2912.0,-2576.0,-3067.0,-2585.0,-2590.0,-2410.0,-1460.0,510.0,1418.0,4122.0,1918.0,2017.0,1908.0,1871.0,2100.0,463.0,161.0,-899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,0,3,60,-849,-732,-1020,-1365,-1534,-1696,-890,-1048,-939,-735,-2414,-2634,-3245,-3234,-3481.0,-4156.0,-3709.0,-4397.0,-4045.0,-4401.0,-3897.0,-4857.0,-5869.0,-7784.0,-8559.0,-10018.0,-9389.0,-9596.0,-10456.0,-10999.0,-12028.0,-12275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,0,0,-89,-148,-80,244,673,662,-426,-525,-729,-770,-911,-1017,-1148,-2355,-2441,-2889.0,-3772.0,-5308.0,-5912.0,-7769.0,-9554.0,-12416.0,-12948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
